2,2,11,0.8,4.15,,1440,0,0,0,0,8,0.817424242
2,2,2,0.8,3.94,,1440,0,0,0,0,8,0.817102273
2,1,4,0.8,28.08,660,10440,63,0,0,0,58,0.801028213
2,1,2,0.8,28.08,749,10350,63,0,0,0,57.5,0.800594466
2,1,12,0.8,11.61,893,4710,50,0,0,0,31.5,0.800346445
2,1,6,0.8,11.41,887,5490,50,0,0,0,30.5,0.800343766
2,1,1,0.8,26.16,1335,10620,63,0,0,0,59,0.800117103
2,1,10,0.8,28.08,1082,10530,63,0,0,0,58.5,0.8
2,1,3,0.75,19.87,1075,7080,45,0,0,0,56,0.750098351
2,1,11,0.5,12.52,749,9540,38,0,0,0,53,0.673245283
2,2,7,0.8,2.9,,1440,0,0,0,0,8,0.670075758
2,2,8,0.8,2.9,,1440,0,0,0,0,8,0.628882576
2,1,5,0.5,20.79,966,7680,0,0,0,0,56,0.388007813
2,2,5,0.5,4.15,,1440,0,0,0,0,8,0.337973485
2,2,3,0.75,4.15,,1440,0,0,0,0,8,0.93532197
2,2,4,0.8,3.94,,3600,0,0,0,0,20,0.925643939
2,1,9,0.8,26.16,1095,10620,88,0,0,0,59,0.900215716
2,2,1,0.8,3.94,,1440,0,0,0,0,8,0.873068182
2,2,9,0.8,3.94,,1440,0,0,0,0,8,0.858143939
2,1,1,0.8,26.16,1383,10620,75,0,0,0,59,0.850502311
2,1,7,0.8,25.9,1012,10170,45,0,0,0,56.5,0.850136766
2,1,8,0.8,25.9,1209,10170,60,0,0,0,56.5,0.850136766
2,2,10,0.8,3.94,,1440,0,0,0,0,8,0.828295455
2,2,2,0.8,3.94,,1440,0,0,0,0,8,0.820833333
2,1,6,0.8,11.41,887,5490,50,0,0,0,30.5,0.800343766
2,1,12,0.8,11.61,896,5670,50,0,0,0,31.5,0.800246753
2,1,2,0.8,28.08,805,10530,63,0,0,0,58.5,0.8
2,1,10,0.8,28.08,762,10530,38,0,0,0,58.5,0.8
2,1,3,0.8,19.87,1043,6420,0,0,0,0,55,0.690182815
2,2,11,0.8,4.15,,1440,0,0,0,0,8,0.668087121
2,2,8,0.8,2.9,,1440,0,0,0,0,8,0.653598485
2,2,5,0.5,4.15,,1440,0,0,0,0,8,0.609138258
2,1,11,0.6,12.52,831,9540,30,0,0,0,53,0.600229846
2,2,6,0.8,2.9,,1440,0,0,0,0,8,0.597348485
2,2,7,0.8,2.9,,1440,0,0,0,0,8,0.590435606
2,1,4,0.8,50.48,562,10440,0,0,0,0,58,0.473134796
2,1,5,0.6,20.79,1208,7980,0,0,0,0,57,0.452979626
2,2,1,0.8,3.94,,1440,0,0,0,0,8,0.955151515
2,2,4,0.35,4.3,,3240,0,0,0,0,18,0.942213805
2,2,3,0.8,4.15,,1800,0,0,0,0,10,0.905454545
2,2,2,0.8,3.94,,1440,0,0,0,0,8,0.880530303
2,2,9,0.8,3.94,,1440,0,0,0,0,8,0.858143939
2,1,1,0.8,26.16,1099,8220,75,0,0,0,59,0.850522167
2,1,9,0.8,26.16,1093,10620,75,0,0,0,59,0.850502311
2,1,7,0.8,25.9,1031,10170,60,0,0,0,56.5,0.850136766
2,1,8,0.8,25.9,1233,10170,60,0,0,0,56.5,0.850136766
2,2,6,0.8,2.9,,1440,0,0,0,0,8,0.817424242
2,2,5,0.65,4.15,,1440,0,0,0,0,8,0.809564394
2,1,3,0.8,19.87,941,9900,0,0,0,0,55,0.800273829
2,1,6,0.8,11.41,843,5670,50,0,0,0,31.5,0.800181818
2,1,12,0.8,11.61,760,4470,50,0,0,0,31.5,0.80007657
2,1,2,0.8,28.08,737,10530,63,0,0,0,58.5,0.8
2,2,8,0.8,2.9,,1440,0,0,0,0,8,0.725
2,1,10,0.8,50.48,381,6930,45,0,0,0,58.5,0.688557555
2,1,5,0.65,20.79,1141,8460,0,0,0,0,59,0.650040783
2,1,11,0.65,12.52,1004,9540,44,0,0,0,53,0.64998056
2,2,7,0.8,2.9,,1440,0,0,0,0,8,0.648106061
2,2,11,0.8,4.15,,1440,0,0,0,0,8,0.640577652
2,1,4,0.35,22.4,581,7350,0,0,0,0,51.5,0.35063299
2,2,10,0.8,3.94,,1440,0,0,0,0,8,0.24625
2,2,4,0.35,4.3,,2160,0,0,0,0,12,0.952020202
2,2,1,0.8,3.94,,1440,0,0,0,0,2,0.951420455
2,2,10,0.8,3.94,,5400,0,0,0,0,20,0.912766667
2,2,3,0.8,4.15,,1620,0,0,0,0,9,0.901262626
2,2,9,0.8,3.94,,1440,0,0,0,0,8,0.858143939
2,1,1,0.8,26.16,1073,10620,75,0,0,0,59,0.850502311
2,1,9,0.8,26.16,1156,10620,75,0,0,0,59,0.850502311
2,1,8,0.8,25.9,1211,10260,60,0,0,0,57,0.850252525
2,1,7,0.8,25.9,1126,10170,60,0,0,0,56.5,0.850136766
2,2,5,0.65,4.15,,1440,0,0,0,0,8,0.821354167
2,2,2,0.8,3.94,,1440,0,0,0,0,8,0.805909091
2,1,6,0.8,11.61,1004,5670,50,0,0,0,31.5,0.800246753
2,1,12,0.8,11.61,1063,5670,50,0,0,0,31.5,0.800246753
2,1,2,0.8,28.08,723,10530,50,0,0,0,58.5,0.8
2,1,3,0.8,42.27,465,9900,54,0,0,0,55,0.705576584
2,2,8,0.8,2.9,,1440,0,0,0,0,8,0.681060606
2,2,7,0.8,2.9,,1440,0,0,0,0,8,0.670075758
2,2,11,0.8,4.15,,1440,0,0,0,0,8,0.601278409
2,1,11,0.7,27.13,530,9540,37,0,0,0,53,0.582301029
2,1,5,0.7,20.79,1297,10440,0,0,0,0,58,0.526810345
2,1,4,0.5,22.4,783,10170,23,0,0,0,56.5,0.500380799
2,1,10,0.35,22.4,715,10170,23,0,0,0,56.5,0.35020649
2,2,11,0.8,4.15,,1980,0,0,0,0,7,0.934607438
2,2,4,0.35,4.3,,2700,0,0,0,0,8,0.908080808
2,1,7,0.8,25.9,1150,10170,70,0,0,0,56.5,0.900144811
2,2,1,0.8,3.94,,1440,0,0,0,0,8,0.891723485
2,2,5,0.65,4.15,,1440,0,0,0,0,15,0.864583333
2,2,9,0.8,3.94,,1440,0,0,0,0,8,0.858143939
2,1,9,0.8,26.16,1232,10620,75,0,0,0,59,0.850502311
2,1,8,0.8,25.9,1218,10170,60,0,0,0,56.5,0.850136766
2,2,7,0.8,2.9,,1440,0,0,0,0,8,0.837594697
2,2,3,0.8,4.15,,1440,0,0,0,0,7,0.820833333
2,1,12,0.8,11.61,1159,2970,50,0,0,0,31.5,0.800313433
2,1,6,0.8,11.61,972,5670,38,0,0,0,31.5,0.800246753
2,1,1,0.8,26.16,1092,10620,63,0,0,0,59,0.800117103
2,1,5,0.7,20.79,965,7320,0,0,0,0,58,0.700095563
2,2,8,0.8,2.9,,1440,0,0,0,0,8,0.667329545
2,1,4,0.6,22.4,816,5100,23,0,0,0,57,0.600369686
2,1,10,0.5,22.4,947,3390,23,0,0,0,56.5,0.499980334
2,1,11,0.35,14.61,838,7200,23,0,0,0,55,0.35003125
2,2,10,0.8,3.94,,1260,0,0,0,0,8,0.332359307
2,1,2,0.8,51.02,1086,4260,27,0,0,0,57,0.311207464
2,2,2,0.8,3.94,,1260,0,0,0,0,8,0.247316017
3,2,4,0.35,4.3,,3600,0,0,0,0,20,0.988636364
3,2,10,0.8,3.94,,3420,0,0,0,0,19,0.953110048
3,2,1,0.8,3.94,,1440,0,0,0,0,8,0.884261364
3,2,5,0.65,4.15,,1440,0,0,0,0,8,0.860653409
3,2,9,0.8,3.94,,1440,0,0,0,0,8,0.858143939
3,1,1,0.8,26.16,1160,10620,75,0,0,0,59,0.850502311
3,1,8,0.8,25.9,1177,8970,60,0,0,0,56.5,0.850415628
3,1,7,0.8,25.9,1281,10170,60,0,0,0,56.5,0.850136766
3,1,9,0.8,26.16,1369,10620,63,0,0,0,59,0.800117103
3,1,6,0.8,11.61,1084,4950,38,0,0,0,31.5,0.80003139
3,1,12,0.8,11.61,1216,4950,50,0,0,0,31.5,0.80003139
3,1,5,0.7,20.79,391,10440,0,0,0,0,58,0.700060345
3,2,7,0.8,2.9,,1440,0,0,0,0,8,0.689299242
3,1,3,0.5,22.52,1102,10170,30,0,0,0,56.5,0.660683293
3,1,4,0.65,22.52,872,10080,26,0,0,0,56,0.650130952
3,2,8,0.8,2.9,,1440,0,0,0,0,8,0.606912879
3,1,10,0.6,22.52,1076,10170,23,0,0,0,56.5,0.600291767
3,1,11,0.5,14.89,917,9900,30,0,0,0,55,0.500025069
3,1,2,0.5,22.94,1044,9810,23,0,0,0,54.5,0.499998888
3,2,5,0.65,4.15,,2700,0,0,0,0,15,0.98719697
3,2,2,0.8,3.94,,1800,0,0,0,0,10,0.980909091
3,2,10,0.8,3.94,,1440,0,0,0,0,8,0.974621212
3,2,1,0.8,3.94,,1440,0,0,0,0,8,0.884261364
3,2,9,0.8,3.94,,1800,0,0,0,0,10,0.82680303
3,1,6,0.8,11.41,1067,5490,63,0,0,0,30.5,0.800343766
3,1,12,0.8,11.61,1039,5670,63,0,0,0,31.5,0.800246753
3,1,7,0.8,25.9,1396,10170,50,0,0,0,56.5,0.800128721
3,1,8,0.8,25.9,1292,10170,50,0,0,0,56.5,0.800128721
3,1,1,0.8,48.68,171,10620,63,0,0,0,59,0.800117103
3,1,9,0.8,26.16,1128,10620,63,0,0,0,59,0.800117103
3,1,2,0.6,22.94,865,6570,23,0,0,0,56.5,0.77011398
3,1,4,0.7,22.52,825,10170,50,0,0,0,56.5,0.7005417
3,2,8,0.8,2.9,,1440,0,0,0,0,8,0.675568182
3,2,7,0.8,2.9,,1440,0,0,0,0,8,0.661837121
3,1,10,0.65,22.52,1163,9720,35,0,0,0,54,0.650198653
3,1,3,0.6,22.52,1140,10170,30,0,0,0,56.5,0.600291767
3,1,11,0.6,14.89,1027,10080,38,0,0,0,56,0.600273268
3,2,6,0.8,2.9,,900,0,0,0,0,5,0.465757576
3,1,5,0.7,41.19,1052,10440,21,0,0,0,58,0.452012539
3,2,11,0.8,4.15,,1260,0,0,0,0,7,0.313852814
3,2,5,0.6,4.15,,1440,0,0,0,0,8,0.852793561
3,2,11,0.65,4.15,,2160,0,0,0,0,12,0.838383838
3,2,6,0.8,2.9,,1800,0,0,0,0,10,0.804848485
3,1,6,0.8,11.41,1140,5490,63,0,0,0,30.5,0.800343766
3,1,7,0.8,48.84,624,10170,50,0,0,0,56.5,0.800128721
3,1,8,0.8,25.9,1288,10170,38,0,0,0,56.5,0.800128721
3,1,9,0.8,26.16,1381,3660,50,0,0,0,59,0.800015009
3,1,4,0.7,22.52,882,10170,50,0,0,0,56.5,0.7005417
3,1,10,0.7,22.52,1002,10080,40,0,0,0,56,0.700094156
3,2,7,0.8,2.9,,1440,0,0,0,0,8,0.692045455
3,1,12,0.8,26.87,585,5670,56,0,0,0,31.5,0.662255892
3,1,3,0.65,22.52,1138,10170,35,0,0,0,56.5,0.650416734
3,1,11,0.65,14.89,1140,10260,44,0,0,0,57,0.650299575
3,1,2,0.65,22.94,1025,10170,26,0,0,0,56.5,0.650243497
3,2,8,0.8,2.9,,1440,0,0,0,0,8,0.639867424
3,1,5,0.6,20.4,1031,10440,30,0,0,0,58,0.600062696
3,2,9,0.8,3.94,,1800,0,0,0,0,10,0.582045455
3,1,1,0.8,49.1,1381,10350,24,0,0,0,57.5,0.403242161
3,2,10,0.7,3.94,,1440,0,0,0,0,8,0.235795455
3,2,4,0.7,4.3,,5040,0,0,0,0,28,0.977272727
3,2,9,0.8,3.94,,1800,0,0,0,0,10,0.964106061
3,2,5,0.65,4.15,,1440,0,0,0,0,8,0.958901515
3,1,6,0.8,11.41,1028,4380,50,0,0,0,31,0.800358775
3,1,8,0.8,25.9,1380,3630,50,0,0,0,56.5,0.800162602
3,1,9,0.8,26.16,1196,10620,63,0,0,0,59,0.800117103
3,2,12,0.8,2.9,,1440,0,0,0,0,8,0.793844697
3,1,2,0.7,22.94,1006,10170,38,0,0,0,56.5,0.750517565
3,1,4,0.7,22.52,930,10260,63,0,0,0,57,0.750068049
3,1,3,0.7,22.52,1095,10170,50,0,0,0,56.5,0.750062751
3,1,10,0.7,22.52,938,10080,63,0,0,0,56,0.750057359
3,1,11,0.7,14.89,1484,10260,50,0,0,0,57,0.700170388
3,2,8,0.8,2.9,,1440,0,0,0,0,8,0.683806818
3,1,5,0.65,20.4,1255,8280,35,0,0,0,58,0.650066445
3,1,7,0.8,48.84,1040,10260,30,0,0,0,57,0.576460393
3,1,1,0.5,22.94,1492,10170,30,0,0,0,56.5,0.549969429
3,2,10,0.7,3.94,,1440,0,0,0,0,8,0.538399621
3,2,11,0.7,4.15,,1440,0,0,0,0,8,0.409545455
3,1,12,0.35,15.26,1111,6120,23,0,0,0,34,0.35021836
3,2,5,0.7,4.15,,1440,0,0,0,0,8,1.033570076
3,1,6,0.8,11.41,1047,5580,63,0,0,0,31,0.800261486
3,1,8,0.8,25.9,1434,10170,50,0,0,0,56.5,0.800128721
3,1,9,0.8,26.16,399,10620,63,0,0,0,59,0.800117103
3,1,4,0.7,22.52,983,10260,63,0,0,0,57,0.750068049
3,1,10,0.7,22.52,1108,10080,63,0,0,0,56,0.750057359
3,1,3,0.7,22.52,1134,8460,50,0,0,0,57,0.750037968
3,1,2,0.7,22.94,1363,10260,50,0,0,0,57,0.750031898
3,2,9,0.8,3.94,,1800,0,0,0,0,10,0.72830303
3,1,11,0.7,14.89,1501,10260,50,0,0,0,57,0.700170388
3,1,5,0.7,20.4,1352,10260,50,0,0,0,57,0.700063796
3,2,8,0.8,2.9,,1440,0,0,0,0,8,0.639867424
3,1,12,0.5,15.26,1352,3720,23,0,0,0,34,0.500290419
3,1,7,0.35,22.94,1450,10080,30,0,0,0,56,0.400332792
3,2,11,0.7,4.15,,2700,0,0,0,0,15,0.362666667
3,2,4,0.75,4.3,,6000,0,0,0,0,20,0.978525641
3,2,2,0.7,3.94,,5100,0,0,0,0,17,0.912202112
3,1,4,0.75,22.52,825,10080,94,0,0,0,56,0.900556277
3,1,6,0.8,11.61,916,5760,75,0,0,0,89,0.850410511
3,2,9,0.8,3.94,,2400,0,0,0,0,8,0.827147436
3,1,8,0.8,25.9,562,7470,38,0,0,0,56.5,0.800436542
3,1,2,0.7,22.94,1422,10500,60,0,0,0,57,0.800415742
3,1,10,0.7,22.52,1206,10080,75,0,0,0,56,0.800020563
3,2,5,0.7,4.15,,2400,0,0,0,0,8,0.758173077
3,1,5,0.7,20.4,1404,10440,50,0,0,0,58,0.750344828
3,1,3,0.7,22.52,1139,10260,63,0,0,0,57,0.750068049
3,1,11,0.7,14.89,1735,10260,50,0,0,0,57,0.700170388
3,1,1,0.65,22.94,1595,10260,34,0,0,0,57,0.700029771
3,1,12,0.6,15.26,1245,6360,23,0,0,0,34,0.60017284
3,2,8,0.8,2.9,,2400,0,0,0,0,8,0.594871795
3,1,9,0.8,54.56,757,4140,29,0,0,0,58,0.520237649
3,2,1,0.65,3.94,,2400,0,0,0,0,8,0.505128205
3,1,7,0.5,22.52,1720,10080,23,0,0,0,56,0.500241342
3,2,11,0.7,4.15,,2700,0,0,0,0,9,0.470769231
4,2,7,0.6,3.94,,6000,0,0,0,0,10,0.957638889
4,2,10,0.75,3.94,,8400,0,0,0,0,14,0.940701058
4,1,4,0.75,22.52,759,10080,81,0,0,0,56,0.849983766
4,1,2,0.7,22.94,1510,10620,60,0,0,0,57,0.800302791
4,1,6,0.8,11.61,955,6360,63,0,0,0,32,0.800191989
4,1,10,0.75,22.52,1328,10080,55,0,0,0,56,0.800020563
4,1,1,0.7,22.94,1384,12180,63,0,0,0,57,0.750162367
4,1,3,0.7,22.52,1244,10260,63,0,0,0,57,0.750068049
4,2,5,0.7,4.15,,9000,0,0,0,0,15,0.742901235
4,1,5,0.7,20.4,1480,10440,40,0,0,0,58,0.700250784
4,1,11,0.7,14.89,1863,10260,50,0,0,0,57,0.700170388
4,2,4,0.75,4.3,,9000,0,0,0,0,15,0.670216049
4,2,1,0.7,3.94,,15000,0,0,0,0,25,0.649662222
4,2,2,0.7,3.94,,15000,0,0,0,0,25,0.649662222
4,2,6,0.8,2.9,,4800,0,0,0,0,8,0.626822917
4,1,12,0.6,15.26,1492,6960,23,0,0,0,34,0.600436426
4,1,7,0.6,22.52,1859,10260,23,0,0,0,57,0.60041361
4,1,8,0.8,40.99,980,10770,30,0,0,0,56.5,0.555500132
4,1,9,0.5,29.12,970,10440,30,0,0,0,58,0.500547544
4,2,3,0.7,3.94,,12000,0,0,0,0,20,0.460578704
4,2,8,0.8,2.9,,4800,0,0,0,0,8,0.397743056
4,2,12,0.6,4.08,,5400,0,0,0,0,9,0.327407407
4,2,5,0.7,4.15,,2700,0,0,0,0,15,0.966666667
4,2,10,0.75,3.94,,1800,0,0,0,0,10,0.937242424
4,2,8,0.8,2.9,,1620,0,0,0,0,9,0.910521886
